SKU,Name,DisplayName,Description,LocationCode,Thickness,RetailPrice,UOM,ProductType,ItemTypeCode,ItemColorCode,ItemProfileCode,VendorName,VendorItemNum
PM-0000150,TL Kona Blend 20150,TL Kona Blend250 1/4,TL Kona Blend250 1/4,1,0.25,19.5312,SF,PM,20150,165360,0,SPELLMAN,0
PM-0000151,TL Leave Likatre 20150,TL Leave Likatre250 1/4,TL Leave Likatre250 1/4,1,0.25,19.406,SF,PM,20150,165400,0,SPELLMAN,0
PM-0000152,TL Looks Likatre250,TL Looks Likatre,TL Looks Likatre250 1/4,1,0.25,19.43,SF,PM,20150,165354,0,UKNOWN,0
PM-0000153,TL Opto Printatre 20150,TL Opto Printatre250 1/4,TL Opto Printatre250 1/4,1,0.25,19.406,SF,PM,20150,165355,0,UKNOWN,0
PM-0000154,TL Opulent Olmo 20150,TL Opulent Olmo250 1/4,TL Opulent Olmo250 1/4,1,0.25,19.406,SF,PM,20150,165356,0,UKNOWN,0
PM-0000155,TL Oxford White250,TL Oxford White,TL Oxford White250 1/4,1,0.25,19.02,SF,PM,20150,165357,0,UKNOWN,0
PM-0000156,TL Seems Likatre 20150,TL SEEMS LIKATRE250 1/4,TL SEEMS LIKATRE250 1/4,1,0.25,19.406,SF,PM,20150,165359,0,SPELLMAN,0
PM-0000157,TL Select Walnut250,TL SELECT WALNUT250 1/4,TL SELECT WALNUT250 1/4,1,0.25,19.39375,SF,PM,10250,165450,0,SPELLMAN,0
PM-0000158,TL Trytoo Savatre250,TL Trytoo Savatre,TL Trytoo Savatre250 1/4,1,0.25,19.43,SF,PM,20150,165358,0,UKNOWN,0
PM-0000159,Black 12200,BLACK  1/2 TF G2,BLACK  1/2 TF G2,1,0.5,14.77922,SF,PM,12200,114450,0,UKNOWN,0
PM-0000160,Cabinet Almond,Cabinet Almond,CABINET ALMOND  1/2 TF G2,1,0.5,14.88669,SF,PM,12200,110200,0,UKNOWN,0
PM-0000161,Oxford White,Oxford White,OXFORD WHITE 1/2 TF G2,1,0.5,14.591,SF,PM,12200,110100,0,UKNOWN,0
PM-0000164,CL Noce Leuca 10250,CL Noce Leuca250 1/4,CL Noce Leuca250 1/4,1,0.25,30.34,SF,PM,10250,110645,0,EBBRADLEYCO,0
PM-0000165,CL Oregon Pine 10250,CL Oregon Pine250 1/4,CL Oregon Pine250 1/4,1,0.25,30.63,SF,PM,10250,110620,0,EBBRADLEYCO,0
PM-0000166,CL Carbone 10250,CL Carbone250 1/4,CL Carbone250 1/4,1,0.25,30.63,SF,PM,10250,110630,0,EBBRADLEYCO,0
PM-0000167,CL Aspen Oak 10250,CL Aspen Oak250 1/4,CL Aspen Oak250 1/4,1,0.25,30.63,SF,PM,10250,110690,0,EBBRADLEYCO,0
PM-0000168,CL  City Oak 10250,CL City Oak250 1/4,CL City Oak250 1/4,1,0.25,30.63,SF,PM,10250,110700,0,EBBRADLEYCO,0
PM-0000169,M Rustic Oak250,CL Rustic Oak,CL Rustic Oak250 1/4,1,0.25,30.63,SF,PM,10250,110720,0,EBBRADLEYCO,0
PM-0000170,M Lakeshore Oak250,CL Lakeshore Oak,CL Lakeshore Oak250 1/4,1,0.25,30.63,SF,PM,10250,110730,0,EBBRADLEYCO,0
PM-0000171,CL Vineyard Oak 10250,CL Vineyard Oak250 1/4,CL Vineyard Oak250 1/4,1,0.25,30.63,SF,PM,10250,110740,0,EBBRADLEYCO,0
PM-0000172,CL French Grey 10250,CL French Grey250 1/4,CL French Grey250 1/4,1,0.25,30.85,SF,PM,10250,110685,0,EBBRADLEYCO,0
PM-0000173,CL Lounge Brown 10250,CL Lounge Brown250 1/4,CL Lounge Brown250 1/4,1,0.25,30.85,SF,PM,10250,110655,0,EBBRADLEYCO,0
PM-0000174,CL Toasted Espresso 10250,CL Toasted Espresso250 1/4,CL Toasted Espresso250 1/4,1,0.25,31.2879,SF,PM,10250,110750,0,EBBRADLEYCO,0
PM-0000175,CL Tuscan Cypress 10250,CL Tuscan Cypress250 1/4,CL Tuscan Cypress250 1/4,1,0.25,31.2879,SF,PM,10250,110760,0,EBBRADLEYCO,0
PM-0000184,T After Hours250,T After Hours,T AFTER HOURS250 1/4,1,0.25,20.03125,SF,PM,10250,107100,0,UKNOWN,0
PM-0000185,T Apres Ski250,T Apres Ski,T APRES SKI250 1/4,1,0.25,20.03125,SF,PM,10250,107050,0,UKNOWN,0
PM-0000186,T Cast at First Light 10250,T CAST AT FIRST LIGHT250 1/4,T CAST AT FIRST LIGHT250 1/4,1,0.25,20.03125,SF,PM,10250,107200,0,UKNOWN,0
PM-0000187,T Stargazer 10250,T STARGAZER250 1/4,T STARGAZER250 1/4,1,0.25,20.03125,SF,PM,10250,107600,0,UKNOWN,0
PM-0000188,T Sunday Brunch250,T Sunday Brunch,T SUNDAY BRUNCH250 1/4,1,0.25,20.03125,SF,PM,10250,107625,0,UKNOWN,0
PM-0000189,T Sunset Cruise 10250,T SUNSET CRUISE250 1/4,T SUNSET CRUISE250 1/4,1,0.25,20.03125,SF,PM,10250,107650,0,UKNOWN,0
PM-0000190,T Tea for Two250,T Tea For Two,T TEA FOR TWO250 1/4,1,0.25,20.03125,SF,PM,10250,107700,0,UKNOWN,0
PM-0000191,T Tete a Tete 10250,T TETE A TETE250 1/4,T TETE A TETE250 1/4,1,0.25,20.03125,SF,PM,10250,107725,0,UKNOWN,0
PM-0000192,T Weekends Getaway 10250,T WEEKEND GETAWAY250 1/4,T WEEKEND GETAWAY250 1/4,1,0.25,20.03125,SF,PM,10250,107900,0,UKNOWN,0
PM-0000193,T Winter Fun 10250,T WINTER FUN250 1/4,T WINTER FUN250 1/4,1,0.25,20.03125,SF,PM,10250,107925,0,UKNOWN,0
PM-0000194,U Driftwood250,U Driftwood,U DRIFTWOOD250 1/4,1,0.25,19.92188,SF,PM,10250,167000,0,UKNOWN,0
PM-0000195,U Ember250,U Ember,U EMBER250 1/4,1,0.25,19.92188,SF,PM,10250,167005,0,UKNOWN,0
PM-0000196,U Luxe250,U Luxe DISCONTINUED,U LUXE250 1/4,1,0.25,19.92188,SF,PM,10250,167010,0,UKNOWN,0
PM-0000197,U Mystic250,U Mystic,U MYSTIC250 1/4,1,0.25,19.92188,SF,PM,10250,167015,0,UKNOWN,0
PM-0000198,U Silva250,U Silva,U SILVA250 1/4,1,0.25,19.92188,SF,PM,10250,167020,0,UKNOWN,0
PM-0000199,U Zahara250,U Zahara DISCONTINUED,U ZAHARA250 1/4,1,0.25,19.92188,SF,PM,10250,167025,0,UKNOWN,0
PM-0000200,U Intrigue Rio250,U Intrigue Rio DISCONTINUED,U INTRIGUE / RIO250  1/4,1,0.25,19.92188,SF,PM,10250,167030,0,UKNOWN,0
PM-0000201,U Memento Rio 10250,U MEMENTO / RIO250  1/4 DISCONTINUED,U MEMENTO / RIO250  1/4,1,0.25,19.92188,SF,PM,10250,167035,0,UKNOWN,0
PM-0000202,A Medina Linear Ash 15150,A MEDINA LINEAR ASH 3/4,A MEDINA LINEAR ASH 3/4,1,0.75,18.86313,SF,PM,15150,105000,0,RUGBY,0
PM-0000203,A Medina White 15150,A MEDINA WHITE 3/4,A MEDINA WHITE 3/4,1,0.75,18.11938,SF,PM,15150,105500,0,RUGBY,0
PM-0000217,T After Hours,T After Hours,T AFTER HOURS 3/4,1,0.75,20.09375,SF,PM,15150,107100,0,UKNOWN,0
PM-0000218,T Apres Ski,T Apres Ski,T APRES SKI 3/4,1,0.75,20.09375,SF,PM,15150,107050,0,UKNOWN,0
PM-0000219,T Casting at First Light 15150,T CASTING AT FIRST LIGHT 3/4,T CASTING AT FIRST LIGHT 3/4,1,0.75,20.09375,SF,PM,15150,107200,0,UKNOWN,0
PM-0000220,T Stargazer 15150,T STARGAZER 3/4,T STARGAZER 3/4,1,0.75,20.09375,SF,PM,15150,107600,0,UKNOWN,0
PM-0000221,T Sunday Brunch,T Sunday Brunch,T SUNDAY BRUNCH 3/4,1,0.75,20.09375,SF,PM,15150,107625,0,UKNOWN,0
PM-0000222,T Sunset Cruise 15150,T SUNSET CRUISE 3/4,T SUNSET CRUISE 3/4,1,0.75,20.09375,SF,PM,15150,107650,0,UKNOWN,0
PM-0000223,T Tea for Two,T Tea For Two,T TEA FOR TWO 3/4,1,0.75,20.09375,SF,PM,15150,107700,0,UKNOWN,0
PM-0000224,T Tete a Tete 15150,T TETE A TETE 3/4,T TETE A TETE 3/4,1,0.75,20.09375,SF,PM,15150,107725,0,UKNOWN,0
PM-0000225,T Weekend Getaway 15150,T WEEKEND GETAWAY 3/4,T WEEKEND GETAWAY 3/4,1,0.75,20.09375,SF,PM,15150,107900,0,UKNOWN,0
PM-0000226,T Winter Fun 15150,T WINTER FUN,T WINTER FUN 3/4,1,0.75,20.09375,SF,PM,15150,107925,0,UKNOWN,0
PM-0000227,U Driftwood,U Driftwood,U DRIFTWOOD 3/4,1,0.75,20.25,SF,PM,15150,167000,0,UKNOWN,0
PM-0000228,U Ember,U Ember,U EMBER 3/4,1,0.75,20.25,SF,PM,15150,167005,0,UKNOWN,0
PM-0000229,U Lux,U Luxe DISCONTINUED,U LUX 3/4,1,0.75,20.25,SF,PM,15150,167010,0,UKNOWN,0
PM-0000230,U Mystic,U Mystic,U MYSTIC 3/4,1,0.75,20.25,SF,PM,15150,167015,0,UKNOWN,0
PM-0000231,U Silva,U Silva,U SILVA,1,0.75,20.25,SF,PM,15150,167020,0,UKNOWN,0
PM-0000232,U Zahara,U Zahara DISCONTINUED,U ZAHARA 3/4,1,0.75,20.25,SF,PM,15150,167025,0,UKNOWN,0
PM-0000233,U Intrigue Rio,U Intrigue Rio DISCONTINUED,U INTRIGUE / RIO,1,0.75,20.25,SF,PM,15150,167030,0,UKNOWN,0
PM-0000234,U Memento Rio 15150,U MEMENTO / RIO DISCONTINUED,U MEMENTO / RIO,1,0.75,20.25,SF,PM,15150,167035,0,UKNOWN,0
PM-0000235,SL Alabaster 15100,SL ALABASTER 3/4 G1S,SL ALABASTER 3/4 G1S,1,0.75,32.2,SF,PM,15100,108050,0,RUGBY,0
PM-0000236,SL Alabaster 15200,SL ALABASTER 3/4 G2S,SL ALABASTER 3/4 G2S,1,0.75,34.63594,SF,PM,15200,108050,0,RUGBY,0
PM-0000237,SL Artic 15100,SL ARTIC 3/4 G1S,SL ARTIC 3/4 G1S,1,0.75,33.79969,SF,PM,15100,108100,0,RUGBY,0
PM-0000238,SL Artic 15200,SL ARTIC 3/4 G2S,SL ARTIC 3/4 G2S,1,0.75,34.63594,SF,PM,15200,108100,0,RUGBY,0
PM-0000239,SL Ash 15100,SL ASH 3/4 G1S,SL ASH 3/4 G1S,1,0.75,33.79969,SF,PM,15100,108150,0,RUGBY,0
PM-0000240,SL Ash 15200,SL ASH 3/4 G2S,SL ASH 3/4 G2S,1,0.75,34.98531,SF,PM,15200,108150,0,RUGBY,0
PM-0000241,SL Carbon 15100,SL CARBON 3/4 G1S,SL CARBON 3/4 G1S,1,0.75,33.79969,SF,PM,15100,108200,0,RUGBY,0
PM-0000242,SL Carbon 15200,SL CARBON 3/4 G2S,SL CARBON 3/4 G2S,1,0.75,34.63594,SF,PM,15200,108200,0,RUGBY,0
PM-0000243,SL Champagne 15100,SL CHAMPAGNE 3/4 G1S,SL CHAMPAGNE 3/4 G1S,1,0.75,34.35125,SF,PM,15100,108250,0,RUGBY,0
PM-0000244,SL Champagne 15200,SL CHAMPAGNE 3/4 G2S,SL CHAMPAGNE 3/4 G2S,1,0.75,35.68563,SF,PM,15200,108250,0,RUGBY,0
PM-0000245,SL Cherry 15100,SL CHERRY 3/4 G1S,SL CHERRY 3/4 G1S,1,0.75,33.79969,SF,PM,15100,108300,0,RUGBY,0
PM-0000246,SL Cherry 15200,SL CHERRY 3/4 G2S,SL CHERRY 3/4 G2S,1,0.75,34.63594,SF,PM,15200,108300,0,RUGBY,0
PM-0000247,SL Graphite 15100,SL GRAPHITE 3/4 G1S,SL GRAPHITE 3/4 G1S,1,0.75,34.35125,SF,PM,15100,108350,0,RUGBY,0
PM-0000248,SL Graphite 15200,SL GRAPHITE 3/4 G2S,SL GRAPHITE 3/4 G2S,1,0.75,35.68563,SF,PM,15200,108350,0,RUGBY,0
PM-0000249,SL Mocha 15100,SL MOCHA 3/4 G1S,SL MOCHA 3/4 G1S,1,0.75,33.79969,SF,PM,15100,108400,0,RUGBY,0
PM-0000250,SL Mocha 15200,SL MOCHA 3/4 G2S,SL MOCHA 3/4 G2S,1,0.75,34.63594,SF,PM,15200,108400,0,RUGBY,0
PM-0000251,SL Ruby 15100,SL RUBY 3/4 G1S,SL RUBY 3/4 G1S,1,0.75,33.79969,SF,PM,15100,108450,0,RUGBY,0
PM-0000252,SL Ruby 15200,SL RUBY 3/4 G2S,SL RUBY 3/4 G2S,1,0.75,34.63594,SF,PM,15200,108450,0,RUGBY,0
PM-0000253,SL Sand 15100,SL SAND 3/4 G1S,SL SAND 3/4 G1S,1,0.75,33.79969,SF,PM,15100,108500,0,RUGBY,0
PM-0000254,SL Sand 15200,SL SAND 3/4 G2S,SL SAND 3/4 G2S,1,0.75,34.63594,SF,PM,15200,108500,0,RUGBY,0
PM-0000255,SL Sierra 15100,SL SIERRA 3/4 G1S,SL SIERRA 3/4 G1S,1,0.75,33.79969,SF,PM,15100,108550,0,RUGBY,0
PM-0000256,SL Sierra 15200,SL SIERRA 3/4 G2S,SL SIERRA 3/4 G2S,1,0.75,34.63594,SF,PM,15200,108550,0,RUGBY,0
PM-0000257,SL Silver 15100,SL SILVER 3/4 G1S,SL SILVER 3/4 G1S,1,0.75,34.35125,SF,PM,15100,108600,0,RUGBY,0
PM-0000258,SL Silver 15200,SL SILVER 3/4 G2S,SL SILVER 3/4 G2S,1,0.75,35.68563,SF,PM,15200,108600,0,RUGBY,0
PM-0000259,SL Slate 15100,SL SLATE 3/4 G1S,SL SLATE 3/4 G1S,1,0.75,33.79969,SF,PM,15100,108650,0,RUGBY,0
PM-0000260,SL Slate 15200,SL SLATE 3/4 G2S,SL SLATE 3/4 G2S,1,0.75,34.63594,SF,PM,15200,108650,0,RUGBY,0
PM-0000261,SL Artic Velvet 15100,SL ARTIC VELVET G1S,SL ARTIC VELVET 3/4 G1S,1,0.75,34.13438,SF,PM,15100,109000,0,RUGBY,0
PM-0000262,SL Artic Velvet 15200,SL ARTIC VELVET G2S,SL ARTIC VELVET 3/4 G2S,1,0.75,35.21438,SF,PM,15200,109000,0,RUGBY,0
PM-0000263,CL Makassaro 15150,CL Makassaro,CL Makassaro 3/4,1,0.75,30.894,SF,PM,15150,110600,0,EBBRADLEYCO,0
PM-0000264,CL Ares Concrete 15150,CL Ares Concrete,CL Ares Concrete 3/4,1,0.75,31.565,SF,PM,15150,110550,0,EBBRADLEYCO,0
PM-0000265,CL Palissandro 15150,CL Palissandro,CL Palissandro 3/4,1,0.75,30.894,SF,PM,15150,110610,0,EBBRADLEYCO,0
PM-0000266,CL Oregon Pine 15150,CL Oregon Pine,CL Oregon Pine 3/4,1,0.75,30.91565,SF,PM,15150,110620,0,EBBRADLEYCO,0
PM-0000267,CL Carbone 15150,CL Carbone,CL Carbone 3/4,1,0.75,30.91565,SF,PM,15150,110630,0,EBBRADLEYCO,0
PM-0000268,CL French Grey 15150,CL French Grey,CL French Grey 3/4,1,0.75,31.3809,SF,PM,15150,110685,0,EBBRADLEYCO,0
PM-0000269,CL Noce Daniella 15150,CL Noce Daniella,CL Noce Daniella 3/4,1,0.75,30.894,SF,PM,15150,110640,0,EBBRADLEYCO,0
PM-0000270,CL Noce Leuca 15150,CL Noce Leuca,CL Noce Leuca 3/4,1,0.75,30.977,SF,PM,15150,110645,0,EBBRADLEYCO,0
PM-0000271,CL Bamboo 15150,CL Bamboo,CL Bamboo 3/4,1,0.75,30.894,SF,PM,15150,110650,0,EBBRADLEYCO,0
PM-0000272,CL Lounge Brown 15150,CL Lounge Brown,CL Lounge Brown 3/4,1,0.75,31.36726,SF,PM,15150,110655,0,EBBRADLEYCO,0
PM-0000273,CL Moselle 15150,CL Moselle,CL Moselle 3/4,1,0.75,31.566,SF,PM,15150,110605,0,EBBRADLEYCO,0
PM-0000274,CL Palissandro Blue 15150,CL Palissandro Blue,CL Palissandro Blue 3/4,1,0.75,30.894,SF,PM,15150,110660,0,EBBRADLEYCO,0
PM-0000275,CL Palissandro Walnut 15150,CL Palissandro Walnut,CL Palissandro Walnut 3/4,1,0.75,30.894,SF,PM,15150,110670,0,EBBRADLEYCO,0
PM-0000276,CL Rovere 15150,CL Rovere,CL Rovere 3/4,1,0.75,30.894,SF,PM,15150,110680,0,EBBRADLEYCO,0
PM-0000277,CL Aspen Oak 15150,CL Aspen Oak,CL Aspen Oak 3/4,1,0.75,30.894,SF,PM,15150,110690,0,EBBRADLEYCO,0
PM-0000278,CL City Oak 15150,CL City Oak,CL City Oak 3/4,1,0.75,30.894,SF,PM,15150,110700,0,EBBRADLEYCO,0
PM-0000279,CL Stratos Pinea 15150,CL Stratos Pinea,CL Stratos Pinea 3/4,1,0.75,30.9156,SF,PM,15150,110745,0,EBBRADLEYCO,0
PM-0000280,M Rialto,CL Rialto,CL Rialto 3/4,1,0.75,30.91553,SF,PM,15150,110710,0,EBBRADLEYCO,0
PM-0000281,M Rustic Oak,CL Rustic Oak,CL Rustic Oak 3/4,1,0.75,30.894,SF,PM,15150,110720,0,EBBRADLEYCO,0
PM-0000282,M Lakeshore Oak,CL Lakeshore Oak,CL Lakeshore Oak 3/4,1,0.75,30.894,SF,PM,15150,110730,0,EBBRADLEYCO,0
PM-0000283,CL Vineyard Oak 15150,CL Vineyard Oak,CL Vineyard Oak 3/4,1,0.75,30.91565,SF,PM,15150,110740,0,EBBRADLEYCO,0
PM-0000284,CL Toasted Espresso 15150,CL Toasted Espresso,CL Toasted Espresso 3/4,1,0.75,31.87258,SF,PM,15150,110750,0,EBBRADLEYCO,0
PM-0000285,CL Tuscan Cypress 15150,CL Tuscan Cypress,CL Tuscan Cypress 3/4,1,0.75,31.87,SF,PM,15150,110760,0,EBBRADLEYCO,0
PM-0000286,M Khaki Linen,CL Khaki Linen,CL KHAKI LINEN 3/4,1,0.75,31.1129,SF,PM,15150,110850,0,EBBRADLEYCO,0
PM-0000287,CL Tyburn 15150,CL Tyburn,CL Tyburn 3/4,1,0.75,31.411,SF,PM,15150,110769,0,EBBRADLEYCO,0
PM-0000288,CL Palissandro_White 15150,CL Palissandro_Wht,CL Palissandro_Wht 3/4,1,0.75,31.132,SF,PM,15150,110780,0,EBBRADLEYCO,0
PM-0000289,CL Oregon Pine_White 15150,CL Oregon Pine_Wht,CL Oregon Pine_Wht 3/4,1,0.75,31.132,SF,PM,15150,110790,0,EBBRADLEYCO,0
PM-0000290,CL Carbone_White 15150,CL Carbone_Wht,CL Carbone_Wht 3/4,1,0.75,31.132,SF,PM,15150,110800,0,EBBRADLEYCO,0
PM-0000291,CL Palissandro Walnut_White 15150,CL Palissandro Walnut_Wht,CL Palissandro Walnut_Wht 3/4,1,0.75,31.132,SF,PM,15150,110810,0,EBBRADLEYCO,0
PM-0000292,CL Pebble Beach_18mm 15150,CL Pebble Beach_18mm,CL Pebble Beach_18mm,1,0.75,29.462,SF,PM,15150,110820,0,EBBRADLEYCO,0
PM-0000293,CL Java Chestnut_18mm 15150,CL Java Chestnut_18mm,CL Java Chestnut_18mm,1,0.75,29.462,SF,PM,15150,110830,0,EBBRADLEYCO,0
PM-0000294,CL Cypress Point_18mm 15150,CL Cypress Point_18mm,CL Cypress Point_18mm,1,0.75,29.462,SF,PM,15150,110840,0,EBBRADLEYCO,0
PM-0000295,Absolute Acajou,Absolute Acajou,Absolute Acajou 3/4,1,0.75,18.42188,SF,PM,15200,111000,0,UKNOWN,0
PM-0000296,Absolute Acajou 15225,Absolute Acajou,Absolute Acajou 4 x 10 3/4,1,0.75,18.57333,SF,PM,15225,111000,0,SPELLMAN,0
PM-0000297,Afternoon Showers,Afternoon Showers,AFTERNOON SHOWERS 3/4,1,0.75,18.584,SF,PM,15200,111250,0,SPELLMAN,0
PM-0000298,Alcove Walnut 15200,ALCOVE WALNUT,ALCOVE WALNUT 3/4,1,0.75,17.4875,SF,PM,15200,111450,0,LUMBER,0
PM-0000299,Alive in Memphis 15200,Alive in Memphis,Alive in Memphis 3/4,1,0.75,18.73281,SF,PM,15200,111480,0,UKNOWN,0
PM-0000300,Alive in Menphis 15225,Alive_in_Menphis_4x10,Alive in Menphis 4 x 10 3/4,1,0.75,17.2,SF,PM,15225,111480,0,SPELLMAN,0
PM-0000301,Almond 15200,ALMOND_S445,ALMOND S445 3/4,1,0.75,18.2312,SF,PM,15200,301460,0,UKNOWN,0
PM-0000305,Antique White,Antique White,ANTIQUE WHITE 3/4,1,0.75,15.00625,SF,PM,15200,111580,0,LUMBER,0
PM-0000306,Antique White FF 15205,Antique White,ANTIQUE WHITE FORMLD FREE 3/4,1,0.75,15.00625,SF,PM,15205,111580,0,UKNOWN,0
PM-0000307,Antique White 15225,Antique White,ANTIQUE WHITE 4X10 3/4,1,0.75,15.25,SF,PM,15225,111580,0,SPELLMAN,0
PM-0000309,Arbor Myrtle,Arbor Myrtle,ARBOR MYRTLE 3/4,1,0.75,17.17656,SF,PM,15200,111710,0,LUMBER,0
PM-0000310,Arbor Myrtle 15225,Arbor Myrtle,Arbor Myrtle 4 x 10 3/4,1,0.75,17.66675,SF,PM,15225,111710,0,SPELLMAN,0
PM-0000311,Backwoods Sycamore 15200,BACKWOODS SYCAMORE 3/4,BACKWOODS SYCAMORE 3/4,1,0.75,17.33125,SF,PM,15200,114050,0,LUMBER,0
PM-0000313,Birch 15200,BIRCH 3/4,BIRCH 3/4,1,0.75,18.49688,SF,PM,15200,114350,0,LUMBER,0
PM-0000315,Black,Black,BLACK 3/4,1,0.75,14.96875,SF,PM,15200,114450,0,LUMBER,0
PM-0000316,Black 15225,Black 4 x 10 3/4,Black 4 x 10 3/4,1,0.75,15.25,SF,PM,15225,114450,0,SPELLMAN,0
PM-0000317,Brittany Blue 15200,BRITTANY BLUE 3/4,BRITTANY BLUE 3/4,1,0.75,18.3656,SF,PM,15200,114700,0,LUMBER,0
PM-0000318,Brown Pearwood(Choc Pear),Brown Pearwood,BROWN PEARWOOD 3/4,1,0.75,17.15,SF,PM,15200,115000,0,UKNOWN,0
PM-0000319,Brown Pearwood 15225,Brown Pearwood,Brown Pearwood 4 X 10 3/4,1,0.75,17.37025,SF,PM,15225,115000,0,SPELLMAN,0
PM-0000320,Butter Toffee 15200,BUTTER TOFFEE 3/4,BUTTER TOFFEE 3/4,1,0.75,18.365,SF,PM,15200,115500,0,UKNOWN,0
PM-0000321,Cabinet Almond,Cabinet Almond,CABINET ALMOND 3/4,1,0.75,14.81719,SF,PM,15200,110200,0,SPELLMAN,0
PM-0000322,Cabinet Almond FF 15205,Cabinet Almond,CABINET ALMOND FORMLD FREE 3/4,1,0.75,15.183,SF,PM,15205,110200,0,SPELLMAN,0
PM-0000323,Cabinet Almond 15225,Cabinet Almond,CABINET ALMOND 4X10 3/4,1,0.75,15.06575,SF,PM,15225,110200,0,SPELLMAN,0
PM-0000324,Cabinet Oak 15200,CABINET OAK 3/4,CABINET OAK 3/4,1,0.75,17.36563,SF,PM,15200,117010,0,LUMBER,0
PM-0000329,Castle Oak II 15200,CASTLE OAK II  3/4,CASTLE OAK II  3/4,1,0.75,17.41563,SF,PM,15200,117040,0,UKNOWN,0
PM-0000332,Chocolate Malt 15200,CHOCOLATE MALT 3/4,CHOCOLATE MALT 3/4,1,0.75,17.365,SF,PM,15200,117317,0,UKNOWN,0
PM-0000334,Corporate Walnut 15200,CORPORATE WALNUT 3/4,CORPORATE WALNUT 3/4,1,0.75,18.5625,SF,PM,15200,117600,0,LUMBER,0
PM-0000336,Country Maple 15200,COUNTRY MAPLE 3/4,COUNTRY MAPLE 3/4,1,0.75,18.03281,SF,PM,15200,117680,0,LUMBER,0
PM-0000337,Crackle Crunch 15200,CRACKLE CRUNCH 3/4,CRACKLE CRUNCH 3/4,1,0.75,18.365,SF,PM,15200,117700,0,UKNOWN,0
PM-0000338,Custom Gray,Custom Gray,CUSTOM GRAY 3/4,1,0.75,15.15,SF,PM,15200,117850,0,LUMBER,0
PM-0000339,Custom Grey 15225,Custom Gray,Custom Grey 4 x 10  3/4,1,0.75,15.30775,SF,PM,15225,117850,0,SPELLMAN,0
PM-0000341,Doeskin 15200,DOESKIN 3/4,DOESKIN 3/4,1,0.75,18.3656,SF,PM,15200,120600,0,UKNOWN,0
PM-0000342,Duraply Almond,Duraply Almond,DURA ALMOND 3/4 T225,1,0.75,14.605,SF,PM,15200,191020,0,DURAPLAY,0
PM-0000344,Dura White_Almond 15200,Duraply Almond,DURA WHT_ALM 3/4,1,0.75,14.525,SF,PM,15200,191050,0,DURAPLAY,0
PM-0000346,Dura Black 15200,DURA BLACK 3/4 G2S,DURA BLACK 3/4 G2S,1,0.75,14.53,SF,PM,15200,191030,0,DURAPLAY,0
PM-0000348,Dura Cinnamon Myrtle 15200,DURA CIN MYRTLE 2S 3/4,DURA CIN MYRTLE 2S 3/4,1,0.75,14.76,SF,PM,15200,117350,0,UKNOWN,0
PM-0000349,Dura Fog Grey 15200,Dura Fog Grey,DURA FOG GREY 3/4,1,0.75,14.52018,SF,PM,15200,191200,0,DURAPLAY,0
PM-0000354,Duraply White,Duraply White,DURA WHITE 3/4 G2S W662,1,0.75,14.535,SF,PM,15200,191010,0,DURAPLAY,0
PM-0000357,DURA WHT_GRPH SPK 15200,Graphite Spectrum,DURA WHT_GRPH SPK 3/4,1,0.75,14.675,SF,PM,15200,191150,0,DURAPLAY,0
PM-0000359,Dura White_Fog Grey 15200,White Fog Grey,DURA WHT_FOG GREY 3/4,1,0.75,14.53,SF,PM,15200,191250,0,DURAPLAY,0
PM-0000361,Dura White_Hardrock 15200,White Hardrock Maple,DURA WHT_HRDRCK MPL 3/4,1,0.75,14.56,SF,PM,15200,191260,0,DURAPLAY,0
PM-0000364,Dusk to Dawn 15200,DUSK TO DAWN 3/4,DUSK TO DAWN 3/4,1,0.75,18.55313,SF,PM,15200,120850,0,UKNOWN,0
PM-0000365,Ebony Sand,Ebony Sand,EBONY SAND 3/4,1,0.75,18.19531,SF,PM,15200,123050,0,LUMBER,0
PM-0000366,Edgewood Sycamore 15200,EDGEWOOD SYCAMORE 3/4,EDGEWOOD SYCAMORE 3/4,1,0.75,17.42188,SF,PM,15200,123150,0,LUMBER,0
PM-0000367,Edgewood Sycamore 15225,Edgewood Sycamore 4 x 10 3/4,Edgewood Sycamore 4 x 10 3/4,1,0.75,17.66675,SF,PM,15225,123150,0,SPELLMAN,0
PM-0000368,English Oak 15200,ENGLISH OAK 3/4,ENGLISH OAK 3/4,1,0.75,17.46094,SF,PM,15200,123550,0,LUMBER,0
PM-0000369,Espresso Maple 15200,ESPRESSO MAPLE 3/4,ESPRESSO MAPLE 3/4,1,0.75,18.25938,SF,PM,15200,123800,0,UKNOWN,0
PM-0000370,Evening Shade 15200,EVENING SHADE 3/4,EVENING SHADE 3/4,1,0.75,18.5975,SF,PM,15200,123900,0,UKNOWN,0
PM-0000372,Exquisite Elm 15200,EXQUISITE ELM 3/4,EXQUISITE ELM 3/4,1,0.75,18.468,SF,PM,15200,123950,0,SPELLMAN,0
PM-0000373,Exquisite Elm 15225,Exquisite Elm 4 x 10 3/4,Exquisite Elm 4 x 10 3/4,1,0.75,17.2,SF,PM,15225,123950,0,SPELLMAN,0
PM-0000374,Field Cherry 15200,FIELD CHERRY 3/4,FIELD CHERRY 3/4,1,0.75,18.60313,SF,PM,15200,126350,0,LUMBER,0
PM-0000375,First Light 15200,FIRST LIGHT 3/4,FIRST LIGHT 3/4,1,0.75,18.49375,SF,PM,15200,126360,0,UKNOWN,0
